# Mountain gap terrain  X[m]  Y[m]  Z[m]
# Domain: 0-1000 x 0-500 m, mountain ridges with central gap
# Gap centered at x=500, y=250, oriented N-S
0.0 0.0 280.000000
50.0 0.0 240.000000
100.0 0.0 200.000000
150.0 0.0 160.000000
200.0 0.0 120.000000
250.0 0.0 80.000000
300.0 0.0 40.000000
350.0 0.0 0.000000
400.0 0.0 6.666667
450.0 0.0 13.333333
500.0 0.0 20.000000
550.0 0.0 13.333333
600.0 0.0 6.666667
650.0 0.0 0.000000
700.0 0.0 40.000000
750.0 0.0 80.000000
800.0 0.0 120.000000
850.0 0.0 160.000000
900.0 0.0 200.000000
950.0 0.0 240.000000
1000.0 0.0 280.000000
0.0 50.0 323.200000
50.0 50.0 277.028571
100.0 50.0 230.857143
150.0 50.0 184.685714
200.0 50.0 138.514286
250.0 50.0 92.342857
300.0 50.0 46.171429
350.0 50.0 0.000000
400.0 50.0 6.666667
450.0 50.0 13.333333
500.0 50.0 20.000000
550.0 50.0 13.333333
600.0 50.0 6.666667
650.0 50.0 0.000000
700.0 50.0 46.171429
750.0 50.0 92.342857
800.0 50.0 138.514286
850.0 50.0 184.685714
900.0 50.0 230.857143
950.0 50.0 277.028571
1000.0 50.0 323.200000
0.0 100.0 356.800000
50.0 100.0 305.828571
100.0 100.0 254.857143
150.0 100.0 203.885714
200.0 100.0 152.914286
250.0 100.0 101.942857
300.0 100.0 50.971429
350.0 100.0 0.000000
400.0 100.0 6.666667
450.0 100.0 13.333333
500.0 100.0 20.000000
550.0 100.0 13.333333
600.0 100.0 6.666667
650.0 100.0 0.000000
700.0 100.0 50.971429
750.0 100.0 101.942857
800.0 100.0 152.914286
850.0 100.0 203.885714
900.0 100.0 254.857143
950.0 100.0 305.828571
1000.0 100.0 356.800000
0.0 150.0 380.800000
50.0 150.0 326.400000
100.0 150.0 272.000000
150.0 150.0 217.600000
200.0 150.0 163.200000
250.0 150.0 108.800000
300.0 150.0 54.400000
350.0 150.0 0.000000
400.0 150.0 6.666667
450.0 150.0 13.333333
500.0 150.0 20.000000
550.0 150.0 13.333333
600.0 150.0 6.666667
650.0 150.0 0.000000
700.0 150.0 54.400000
750.0 150.0 108.800000
800.0 150.0 163.200000
850.0 150.0 217.600000
900.0 150.0 272.000000
950.0 150.0 326.400000
1000.0 150.0 380.800000
0.0 200.0 395.200000
50.0 200.0 338.742857
100.0 200.0 282.285714
