# Multiple Gaussian hills terrain: X[m] Y[m] Z[m]
# Domain: 0-400 x 0-300 m, Hill1=(120,100) H=40m, Hill2=(280,200) H=50m
0.000000 0.000000 1.354652
20.000000 0.000000 2.498234
40.000000 0.000000 4.124875
60.000000 0.000000 6.099666
80.000000 0.000000 8.083148
100.000000 0.000000 9.609863
120.000000 0.000000 10.271399
140.000000 0.000000 9.910185
160.000000 0.000000 8.699837
180.000000 0.000000 7.055380
200.000000 0.000000 5.432925
220.000000 0.000000 4.145328
240.000000 0.000000 3.288556
260.000000 0.000000 2.784839
280.000000 0.000000 2.481762
300.000000 0.000000 2.240059
320.000000 0.000000 1.977269
340.000000 0.000000 1.670274
360.000000 0.000000 1.335801
380.000000 0.000000 1.006624
400.000000 0.000000 0.713398
0.000000 20.000000 2.234222
20.000000 20.000000 4.120703
40.000000 20.000000 6.804724
60.000000 20.000000 10.064763
80.000000 20.000000 13.342500
100.000000 20.000000 15.872308
120.000000 20.000000 16.982852
140.000000 20.000000 16.416120
160.000000 20.000000 14.459179
180.000000 20.000000 11.795338
200.000000 20.000000 9.173297
220.000000 20.000000 7.103204
240.000000 20.000000 5.736071
260.000000 20.000000 4.936458
280.000000 20.000000 4.447721
300.000000 20.000000 4.038268
320.000000 20.000000 3.574124
340.000000 20.000000 3.022530
360.000000 20.000000 2.418281
380.000000 20.000000 1.822625
400.000000 20.000000 1.291766
0.000000 40.000000 3.298202
20.000000 40.000000 6.084007
40.000000 40.000000 10.049260
60.000000 40.000000 14.869420
80.000000 40.000000 19.724182
100.000000 40.000000 23.488497
120.000000 40.000000 25.177008
140.000000 40.000000 24.413552
160.000000 40.000000 21.623718
180.000000 40.000000 17.813228
200.000000 40.000000 14.078338
220.000000 40.000000 11.157412
240.000000 40.000000 9.255048
260.000000 40.000000 8.153227
280.000000 40.000000 7.459798
300.000000 40.000000 6.828091
320.000000 40.000000 6.065440
340.000000 40.000000 5.137029
360.000000 40.000000 4.112389
380.000000 40.000000 3.100080
400.000000 40.000000 2.197300
0.000000 60.000000 4.358375
20.000000 60.000000 8.041623
40.000000 60.000000 13.287844
60.000000 60.000000 19.673351
80.000000 60.000000 26.122317
100.000000 60.000000 31.158903
120.000000 60.000000 33.492911
140.000000 60.000000 32.637136
160.000000 60.000000 29.157767
180.000000 60.000000 24.377542
200.000000 60.000000 19.726292
220.000000 60.000000 16.148901
240.000000 60.000000 13.877388
260.000000 60.000000 12.585821
280.000000 60.000000 11.728197
300.000000 60.000000 10.836385
320.000000 60.000000 9.666490
340.000000 60.000000 8.200835
360.000000 60.000000 6.569317
380.000000 60.000000 4.953350
400.000000 60.000000 3.511149
0.000000 80.000000 5.156376
20.000000 80.000000 9.517644
40.000000 80.000000 15.736151
60.000000 80.000000 23.320146
80.000000 80.000000 31.011817
100.000000 80.000000 37.085032
120.000000 80.000000 40.035225
140.000000 80.000000 39.304124
160.000000 80.000000 35.568566
180.000000 80.000000 30.381973
200.000000 80.000000 25.401406
220.000000 80.000000 21.688110
240.000000 80.000000 19.446108
260.000000 80.000000 18.220259
280.000000 80.000000 17.313496
300.000000 80.000000 16.153544
320.000000 80.000000 14.471520
340.000000 80.000000 12.298579
360.000000 80.000000 9.858277
380.000000 80.000000 7.435002
400.000000 80.000000 5.270667
0.000000 100.000000 5.463487
20.000000 100.000000 10.090517
40.000000 100.000000 16.698795
60.000000 100.000000 24.783023
80.000000 100.000000 33.035286
100.000000 100.000000 39.659629
120.000000 100.000000 43.098050
140.000000 100.000000 42.789049
160.000000 100.000000 39.461333
180.000000 100.000000 34.741796
200.000000 100.000000 30.328990
220.000000 100.000000 27.253626
240.000000 100.000000 25.615238
260.000000 100.000000 24.816507
280.000000 100.000000 24.034288
300.000000 100.000000 22.631725
320.000000 100.000000 20.356463
340.000000 100.000000 17.327692
360.000000 100.000000 13.897917
380.000000 100.000000 10.483915
400.000000 100.000000 7.432583
0.000000 120.000000 5.187207
20.000000 120.000000 9.589326
40.000000 120.000000 15.892720
60.000000 120.000000 23.641405
80.000000 120.000000 31.631060
100.000000 120.000000 38.206337
120.000000 120.000000 41.942629
140.000000 120.000000 42.352145
160.000000 120.000000 40.144189
180.000000 120.000000 36.834635
200.000000 120.000000 33.949795
220.000000 120.000000 32.326751
240.000000 120.000000 31.883939
260.000000 120.000000 31.880545
280.000000 120.000000 31.407405
300.000000 120.000000 29.813830
320.000000 120.000000 26.909352
340.000000 120.000000 22.937220
360.000000 120.000000 18.406665
380.000000 120.000000 13.887664
400.000000 120.000000 9.846290
0.000000 140.000000 4.417281
20.000000 140.000000 8.178584
40.000000 140.000000 13.586995
60.000000 140.000000 20.287169
80.000000 140.000000 27.305482
100.000000 140.000000 33.301339
120.000000 140.000000 37.137318
140.000000 140.000000 38.460881
160.000000 140.000000 37.900242
180.000000 140.000000 36.706409
200.000000 140.000000 36.059388
220.000000 140.000000 36.475767
240.000000 140.000000 37.641901
260.000000 140.000000 38.686033
280.000000 140.000000 38.656919
300.000000 140.000000 36.936597
320.000000 140.000000 33.431004
340.000000 140.000000 28.527700
360.000000 140.000000 22.902413
380.000000 140.000000 17.282217
400.000000 140.000000 12.253625
0.000000 160.000000 3.379923
20.000000 160.000000 6.274012
40.000000 160.000000 10.464271
60.000000 160.000000 15.720967
80.000000 160.000000 21.365582
100.000000 160.000000 26.460688
120.000000 160.000000 30.232875
