# Terrain for Phase 1 landuse classification test
# Gaussian hill for realistic terrain with variable roughness
# Domain: 0-300 x 0-300 m, peak=50 m at (150,150), sigma=60 m
0.0 0.0 0.096523
30.0 0.0 0.297311
60.0 0.0 0.713212
90.0 0.0 1.354584
120.0 0.0 2.325705
150.0 0.0 3.706124
180.0 0.0 5.564275
210.0 0.0 8.015063
240.0 0.0 11.275769
270.0 0.0 15.519227
300.0 0.0 20.880408
0.0 30.0 0.293571
30.0 30.0 0.906394
60.0 30.0 2.163537
90.0 30.0 4.101019
120.0 30.0 6.910129
150.0 30.0 10.791015
180.0 30.0 16.072686
210.0 30.0 23.052435
240.0 30.0 31.907503
270.0 30.0 42.634206
300.0 30.0 54.938559
0.0 60.0 0.670814
30.0 60.0 2.129813
60.0 60.0 5.020934
90.0 60.0 9.557056
120.0 60.0 15.872097
150.0 60.0 24.274648
180.0 60.0 35.070537
210.0 60.0 47.510318
240.0 60.0 60.715005
270.0 60.0 73.540033
300.0 60.0 84.637405
0.0 90.0 1.330024
30.0 90.0 4.119816
60.0 90.0 9.615127
90.0 90.0 18.118945
120.0 90.0 29.271309
150.0 90.0 43.029690
180.0 90.0 58.728261
210.0 90.0 74.942435
240.0 90.0 89.369632
270.0 90.0 99.769313
300.0 90.0 103.657410
0.0 120.0 2.233649
30.0 120.0 6.840521
60.0 120.0 15.710527
90.0 120.0 29.037234
120.0 120.0 45.480883
150.0 120.0 63.853432
180.0 120.0 82.453699
210.0 120.0 98.231356
240.0 120.0 107.293193
270.0 120.0 107.211318
300.0 120.0 96.325319
0.0 150.0 3.505891
30.0 150.0 10.440707
60.0 150.0 23.550621
90.0 150.0 41.279129
120.0 150.0 61.460055
150.0 150.0 82.060813
180.0 150.0 99.853699
210.0 150.0 111.223857
240.0 150.0 112.287815
270.0 150.0 100.607934
300.0 150.0 77.405456
0.0 180.0 5.023945
30.0 180.0 14.773509
60.0 180.0 32.814123
90.0 180.0 56.187356
120.0 180.0 81.347871
150.0 180.0 104.262137
180.0 180.0 119.685812
210.0 180.0 122.939341
240.0 180.0 110.015701
270.0 180.0 82.099395
300.0 180.0 48.121247
0.0 210.0 7.114089
30.0 210.0 20.566159
60.0 210.0 44.658882
90.0 210.0 73.100189
120.0 210.0 100.743098
150.0 210.0 123.341340
180.0 210.0 135.217267
210.0 210.0 131.491835
240.0 210.0 107.331356
270.0 210.0 67.661844
300.0 210.0 26.827936
0.0 240.0 10.015739
30.0 240.0 27.851268
60.0 240.0 58.433456
90.0 240.0 89.914327
120.0 240.0 117.603189
150.0 240.0 135.233563
180.0 240.0 137.285817
210.0 240.0 119.087639
240.0 240.0 80.436726
270.0 240.0 31.845968
300.0 240.0 0.0
0.0 270.0 14.276703
30.0 270.0 37.906706
60.0 270.0 72.218125
90.0 270.0 105.436828
120.0 270.0 130.210738
150.0 270.0 140.356445
180.0 270.0 131.841567
210.0 270.0 103.219018
240.0 270.0 57.165532
270.0 270.0 6.915701
300.0 270.0 -3.626968
0.0 300.0 20.013253
30.0 300.0 48.932577
60.0 300.0 84.013628
90.0 300.0 114.251896
120.0 300.0 134.246956
150.0 300.0 139.654878
180.0 300.0 125.168534
210.0 300.0 91.849618
240.0 300.0 44.759206
270.0 300.0 -8.626627
300.0 300.0 -26.456231
